,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,Coordinates,School District,State Rank
10166,5379802871,3/12/2015,217500.0,small,minimal,1040,9750,1.0,0.0,0.0,good,good,1040,0.0,1959,0.0,98188,47.4553,-122.274,1510,11100,"(-122.274, 47.4553)",renton,51-above
10167,1311600030,7/16/2014,270000.0,small,minimal,1850,7350,1.0,0.0,0.0,good,good,1050,800.0,1965,0.0,98001,47.3413,-122.277,1450,7250,"(-122.277, 47.3413)",issaquah,Top_ten
10168,669000350,9/26/2014,1250000.0,small,average,4610,8400,2.0,0.0,2.0,good,good,2790,1820.0,1947,1999.0,98144,47.5854,-122.292,2160,5000,"(-122.292, 47.5854)",federal way,51-above
10169,2494000070,1/27/2015,480000.0,small,minimal,2480,5100,2.0,0.0,0.0,good,good,2480,0.0,2007,0.0,98019,47.7383,-121.969,2270,5115,"(-121.969, 47.7383)",shoreline,11-50
10170,2771600350,5/6/2014,575000.0,small,minimal,2130,6500,1.0,0.0,2.0,good,good,1170,960.0,1954,0.0,98199,47.6424,-122.38600000000001,2020,5000,"(-122.38600000000001, 47.6424)",seattle,11-50
10171,1091310140,11/3/2014,426950.0,small,minimal,2350,5589,2.0,0.0,0.0,good,good,2350,0.0,2001,0.0,98059,47.5098,-122.155,2014,6365,"(-122.155, 47.5098)",issaquah,Top_ten
10172,1450100390,9/5/2014,125000.0,small,minimal,920,7314,1.0,,0.0,good,bad,920,0.0,1960,0.0,98002,47.2892,-122.22,1010,7420,"(-122.22, 47.2892)",seattle,11-50
10173,2473250400,9/24/2014,325000.0,small,minimal,1780,10622,1.0,0.0,0.0,very_good,good,900,880.0,1976,0.0,98058,47.4573,-122.15799999999999,1550,8900,"(-122.15799999999999, 47.4573)",seattle,11-50
10174,1420700030,9/22/2014,597157.0,moderate,average,2690,10880,1.0,0.0,0.0,very_good,good,2690,0.0,1960,0.0,98033,47.6787,-122.16799999999999,1840,10836,"(-122.16799999999999, 47.6787)",seattle,11-50
10175,3630110340,1/7/2015,728725.0,small,minimal,3010,3120,2.5,0.0,2.0,good,good,3010,0.0,2006,,98029,47.5539,-121.99600000000001,2140,3840,"(-121.99600000000001, 47.5539)",renton,51-above
10176,1313000240,8/18/2014,708000.0,moderate,minimal,3180,10800,1.0,0.0,0.0,good,good,1910,1270.0,1968,0.0,98052,47.6354,-122.103,2440,9750,"(-122.103, 47.6354)",seattle,11-50
10177,1441600160,7/23/2014,1300000.0,small,average,4120,14021,2.0,0.0,0.0,good,very_good,4120,0.0,2005,,98075,47.5985,-122.02600000000001,4390,14684,"(-122.02600000000001, 47.5985)",lake washington,Top_ten
10178,8807600140,4/24/2015,405000.0,small,minimal,1280,11625,1.0,0.0,0.0,very_good,good,1280,0.0,1977,0.0,98053,47.6827,-122.059,1320,10875,"(-122.059, 47.6827)",issaquah,Top_ten
10179,8928100125,10/28/2014,550000.0,small,minimal,1690,6090,1.5,0.0,0.0,good,good,1400,290.0,1945,0.0,98115,47.6814,-122.26899999999999,1820,6090,"(-122.26899999999999, 47.6814)",seattle,11-50
10180,7853302180,4/9/2015,451000.0,small,minimal,2320,5375,2.0,0.0,0.0,good,good,2320,0.0,2006,0.0,98065,47.5415,-121.883,2060,5395,"(-121.883, 47.5415)",federal way,51-above
10181,9325200160,6/19/2014,540500.0,moderate,average,3090,7415,2.0,0.0,0.0,good,good,3090,0.0,2014,0.0,98166,47.435,-122.329,2790,7425,"(-122.329, 47.435)",northshore,Top_ten
10182,98001000,10/7/2014,1030000.0,moderate,average,5050,16500,2.0,0.0,2.0,good,very_good,5050,0.0,2001,,98075,47.5863,-121.96700000000001,4570,16500,"(-121.96700000000001, 47.5863)",seattle,11-50
10183,3306200240,11/25/2014,218000.0,small,minimal,1640,10455,1.0,0.0,0.0,good,good,950,690.0,1963,0.0,98023,47.2974,-122.366,1360,9750,"(-122.366, 47.2974)",seattle,11-50
10184,7436500060,10/20/2014,562000.0,small,minimal,2170,7007,1.0,0.0,0.0,good,good,1540,630.0,1974,0.0,98033,47.672,-122.169,2040,7700,"(-122.169, 47.672)",seattle,11-50
10185,1022059032,8/12/2014,401500.0,small,minimal,3140,94525,2.0,0.0,0.0,very_good,good,2280,860.0,1977,0.0,98042,47.4155,-122.163,1910,14300,"(-122.163, 47.4155)",federal way,51-above
10186,1523049083,11/12/2014,196700.0,small,minimal,1090,9994,1.0,,0.0,good,good,1090,0.0,1954,0.0,98168,47.4761,-122.287,1090,11700,"(-122.287, 47.4761)",shoreline,11-50
10187,9346920070,8/22/2014,583000.0,small,minimal,1930,10183,1.0,0.0,0.0,very_good,good,1480,450.0,1975,0.0,98006,47.5624,-122.135,2320,10000,"(-122.135, 47.5624)",seattle,11-50
10188,5709200030,12/4/2014,309900.0,moderate,minimal,2100,17825,1.0,0.0,0.0,very_good,good,1400,700.0,1974,0.0,98092,47.3094,-122.191,2200,14602,"(-122.191, 47.3094)",northshore,Top_ten
10189,5104470070,10/16/2014,485000.0,small,average,3110,18843,2.0,0.0,0.0,good,good,3110,0.0,1995,0.0,98058,47.4619,-122.154,3080,14735,"(-122.154, 47.4619)",seattle,11-50
10190,3330500075,4/24/2015,465000.0,small,minimal,930,3348,1.0,0.0,0.0,very_good,bad,930,0.0,1926,,98118,47.5532,-122.277,1210,3348,"(-122.277, 47.5532)",lake washington,Top_ten
10191,200800200,8/12/2014,595000.0,small,minimal,2050,8372,2.0,0.0,0.0,very_good,good,2050,0.0,1984,0.0,98052,47.7234,-122.10700000000001,2010,8037,"(-122.10700000000001, 47.7234)",highline,51-above
10192,1432400570,7/18/2014,254000.0,small,minimal,1160,7560,1.0,0.0,0.0,very_good,bad,1160,0.0,1958,0.0,98058,47.45,-122.179,1160,7560,"(-122.179, 47.45)",highline,51-above
10193,1552510160,10/30/2014,488500.0,small,minimal,1820,9490,2.0,0.0,0.0,good,good,1820,0.0,1994,0.0,98011,47.7481,-122.178,1950,8851,"(-122.178, 47.7481)",issaquah,Top_ten
10194,2473460860,10/27/2014,260000.0,small,minimal,2110,8990,2.0,0.0,0.0,good,good,2110,0.0,1977,0.0,98058,47.4457,-122.12700000000001,2040,8800,"(-122.12700000000001, 47.4457)",seattle,11-50
10195,7812800681,1/2/2015,166000.0,small,minimal,870,8487,1.0,,0.0,very_good,bad,870,0.0,1944,0.0,98178,47.4955,-122.23899999999999,1350,6850,"(-122.23899999999999, 47.4955)",seattle,11-50
10196,579000550,11/7/2014,440000.0,small,minimal,1080,6760,1.0,0.0,2.0,good,bad,1080,0.0,1923,0.0,98117,47.7008,-122.38600000000001,2080,5800,"(-122.38600000000001, 47.7008)",shoreline,11-50
10197,2916200138,2/2/2015,375000.0,small,minimal,1260,7560,2.0,0.0,0.0,very_good,bad,1260,0.0,1943,,98133,47.7225,-122.351,1260,7595,"(-122.351, 47.7225)",seattle,11-50
10198,6821100125,2/25/2015,529500.0,small,minimal,900,4800,1.0,0.0,0.0,very_good,bad,780,120.0,1944,0.0,98199,47.6575,-122.4,1270,5520,"(-122.4, 47.6575)",seattle,11-50
10199,1529300135,10/14/2014,338000.0,small,minimal,750,6439,1.0,0.0,0.0,very_good,bad,750,0.0,1934,0.0,98103,47.6995,-122.354,1470,6374,"(-122.354, 47.6995)",highline,51-above
10200,4124000320,3/16/2015,335620.0,small,minimal,1800,15903,1.0,,0.0,good,good,1340,460.0,1986,0.0,98038,47.3813,-122.04299999999999,2000,15233,"(-122.04299999999999, 47.3813)",riverview,11-50
10201,1775910370,2/5/2015,464000.0,small,minimal,2220,15232,1.0,0.0,0.0,good,good,1690,530.0,1978,,98072,47.7449,-122.103,2110,15280,"(-122.103, 47.7449)",shoreline,11-50
10202,4365200505,10/3/2014,354000.0,small,minimal,1390,7740,1.0,0.0,0.0,very_good,bad,1390,0.0,1925,0.0,98126,47.5232,-122.37100000000001,1290,7740,"(-122.37100000000001, 47.5232)",kent,11-50
10203,7960100030,8/14/2014,601000.0,small,average,2160,3600,2.0,0.0,0.0,good,good,1660,500.0,1998,0.0,98122,47.6103,-122.29700000000001,1230,3840,"(-122.29700000000001, 47.6103)",federal way,51-above
10204,9264900350,4/24/2015,285000.0,small,minimal,1840,9040,1.0,0.0,0.0,good,good,1370,470.0,1979,0.0,98023,47.3144,-122.339,1870,8992,"(-122.339, 47.3144)",highline,51-above
10205,955000060,9/30/2014,462500.0,small,minimal,1690,4200,2.0,0.0,0.0,good,good,1690,0.0,1906,0.0,98112,47.621,-122.303,1540,4200,"(-122.303, 47.621)",renton,51-above
10206,5205000160,7/11/2014,350000.0,small,minimal,2650,10459,2.0,0.0,0.0,very_good,good,2650,0.0,1989,0.0,98003,47.2739,-122.29299999999999,2340,8777,"(-122.29299999999999, 47.2739)",lake washington,Top_ten
10207,6145600955,12/24/2014,329000.0,small,minimal,1120,3844,1.0,0.0,0.0,good,good,1120,0.0,1972,0.0,98133,47.7038,-122.352,1480,3844,"(-122.352, 47.7038)",tukwila,51-above
10208,2472950350,4/11/2015,312500.0,small,minimal,2500,11983,1.0,0.0,0.0,good,good,1320,1180.0,1984,2008.0,98058,47.4292,-122.148,1460,9005,"(-122.148, 47.4292)",bellevue,Top_ten
10209,9475710060,6/13/2014,370000.0,small,minimal,2220,5338,2.0,0.0,0.0,good,good,2220,0.0,2001,0.0,98059,47.4887,-122.15,2220,5338,"(-122.15, 47.4887)",seattle,11-50
10210,1112700060,3/11/2015,399900.0,small,minimal,1260,12750,1.0,0.0,0.0,good,good,1260,0.0,1979,0.0,98034,47.7289,-122.23299999999999,1460,7865,"(-122.23299999999999, 47.7289)",lake washington,Top_ten
10211,66000140,11/20/2014,398000.0,small,minimal,1480,6550,1.5,0.0,0.0,very_good,bad,1480,0.0,1925,0.0,98126,47.5498,-122.381,1200,6550,"(-122.381, 47.5498)",federal way,51-above
10212,1021000060,3/4/2015,550500.0,small,minimal,930,7400,1.0,0.0,2.0,very_good,good,830,100.0,1909,0.0,98116,47.5691,-122.40799999999999,1920,4152,"(-122.40799999999999, 47.5691)",issaquah,Top_ten
10213,4154304740,2/24/2015,709000.0,small,minimal,2780,7200,1.5,0.0,0.0,very_good,good,1870,910.0,1913,0.0,98118,47.5632,-122.27,1700,7200,"(-122.27, 47.5632)",highline,51-above
10214,7972604215,12/12/2014,402000.0,moderate,minimal,2770,7620,1.0,0.0,0.0,good,good,1700,1070.0,1965,0.0,98106,47.5188,-122.348,1720,7620,"(-122.348, 47.5188)",renton,51-above
10215,7979900126,6/26/2014,450000.0,small,minimal,1530,23660,1.0,,0.0,good,good,1530,0.0,1952,,98155,47.7467,-122.295,1800,11407,"(-122.295, 47.7467)",northshore,Top_ten
10216,2821100125,11/20/2014,524000.0,small,minimal,2140,6720,1.0,0.0,0.0,good,good,1440,700.0,1961,,98117,47.6949,-122.396,2060,6720,"(-122.396, 47.6949)",seattle,11-50
10217,2323089065,12/17/2014,800000.0,small,minimal,4600,322188,1.0,0.0,4.0,good,very_good,2400,2200.0,1989,0.0,98045,47.4626,-121.73899999999999,3740,114562,"(-121.73899999999999, 47.4626)",lake washington,Top_ten
10218,6623400187,9/23/2014,185000.0,small,minimal,1760,8906,1.0,0.0,0.0,good,good,1230,530.0,1966,0.0,98055,47.4288,-122.198,1180,10407,"(-122.198, 47.4288)",snoqualmie valley,Top_ten
10219,325049234,9/9/2014,925000.0,small,minimal,3110,11422,2.0,0.0,0.0,good,good,3110,0.0,1989,0.0,98115,47.6833,-122.271,2850,7254,"(-122.271, 47.6833)",seattle,11-50
10220,8016300240,4/2/2015,714000.0,small,minimal,2260,11781,1.0,0.0,0.0,very_good,good,1520,740.0,1968,0.0,98008,47.5982,-122.12799999999999,2530,10176,"(-122.12799999999999, 47.5982)",highline,51-above
10221,7955040160,10/16/2014,495000.0,small,minimal,1460,9759,1.0,0.0,0.0,very_good,good,1460,0.0,1972,0.0,98052,47.6644,-122.14399999999999,1620,8421,"(-122.14399999999999, 47.6644)",renton,51-above
10222,6414600232,4/20/2015,535000.0,small,minimal,2050,6648,1.0,0.0,0.0,good,good,1230,820.0,1990,0.0,98133,47.7258,-122.33200000000001,1760,7200,"(-122.33200000000001, 47.7258)",shoreline,11-50
10223,1824059070,10/24/2014,880000.0,small,minimal,2340,10800,1.0,0.0,0.0,good,good,2340,0.0,1953,2007.0,98040,47.5715,-122.225,2650,13500,"(-122.225, 47.5715)",shoreline,11-50
10224,6031400013,6/16/2014,150000.0,small,minimal,1230,8056,1.0,0.0,0.0,very_good,bad,1230,0.0,1949,0.0,98168,47.4878,-122.314,850,6714,"(-122.314, 47.4878)",issaquah,Top_ten
10225,9557300570,3/27/2015,554500.0,small,minimal,1880,6565,1.0,,0.0,very_good,good,1420,460.0,1972,0.0,98008,47.6396,-122.113,2060,7280,"(-122.113, 47.6396)",seattle,11-50
10226,4443800960,4/8/2015,520000.0,small,minimal,1280,3880,1.5,0.0,0.0,very_good,good,1280,0.0,1916,0.0,98117,47.6871,-122.391,980,3880,"(-122.391, 47.6871)",seattle,11-50
10227,7203220310,8/22/2014,839990.0,small,minimal,3660,5637,2.0,0.0,0.0,good,good,3660,0.0,2014,0.0,98053,47.6845,-122.01700000000001,3625,5639,"(-122.01700000000001, 47.6845)",lake washington,Top_ten
10228,7202330030,8/22/2014,500000.0,small,minimal,1650,5683,2.0,0.0,0.0,good,good,1650,0.0,2003,0.0,98053,47.683,-122.035,1650,4193,"(-122.035, 47.683)",seattle,11-50
10229,3353404510,1/7/2015,305000.0,small,minimal,1960,186872,1.5,0.0,0.0,very_good,bad,1960,0.0,1936,0.0,98001,47.2681,-122.26700000000001,1650,19200,"(-122.26700000000001, 47.2681)",renton,51-above
10230,6064800550,8/2/2014,247800.0,small,minimal,1580,2170,2.0,0.0,0.0,good,good,1580,0.0,2003,0.0,98118,47.5418,-122.289,1610,1917,"(-122.289, 47.5418)",seattle,11-50
10231,1786630160,7/11/2014,344200.0,small,minimal,2490,5812,2.0,0.0,0.0,good,good,2490,0.0,2000,0.0,98042,47.3875,-122.155,2690,6012,"(-122.155, 47.3875)",lake washington,Top_ten
10232,3709500140,6/23/2014,459950.0,small,minimal,2000,6107,2.0,,0.0,good,good,2000,0.0,2003,0.0,98011,47.7557,-122.221,2040,6520,"(-122.221, 47.7557)",northshore,Top_ten
10233,7942300070,9/15/2014,229900.0,small,minimal,1550,9899,1.0,0.0,0.0,very_good,good,1550,0.0,1967,0.0,98030,47.3583,-122.18299999999999,1500,11272,"(-122.18299999999999, 47.3583)",issaquah,Top_ten
10234,7525300240,2/19/2015,750000.0,small,minimal,2820,9602,1.0,0.0,1.0,good,good,1950,870.0,1974,0.0,98008,47.5881,-122.113,2890,9602,"(-122.113, 47.5881)",lake washington,Top_ten
10235,3579000800,10/24/2014,509000.0,small,minimal,2600,9355,1.0,0.0,0.0,good,good,1840,760.0,1983,0.0,98028,47.7446,-122.249,2250,7691,"(-122.249, 47.7446)",vashon island,11-50
10236,3577000116,3/25/2015,680000.0,small,minimal,2200,12137,1.0,,4.0,very_good,good,1640,560.0,1956,0.0,98028,47.7473,-122.26100000000001,3250,17153,"(-122.26100000000001, 47.7473)",lake washington,Top_ten
10237,5490210320,6/27/2014,661500.0,moderate,minimal,2500,7200,1.0,0.0,0.0,very_good,good,1490,1010.0,1977,0.0,98052,47.6964,-122.12,1960,8325,"(-122.12, 47.6964)",seattle,11-50
10238,3259400030,11/25/2014,370000.0,small,minimal,1270,1399,3.0,0.0,0.0,good,good,1270,0.0,2000,0.0,98136,47.5552,-122.381,1140,1442,"(-122.381, 47.5552)",shoreline,11-50
10239,3134100162,7/17/2014,785000.0,small,minimal,2900,17400,1.0,0.0,0.0,very_good,good,2410,490.0,1978,0.0,98052,47.6431,-122.10799999999999,2620,12240,"(-122.10799999999999, 47.6431)",highline,51-above
10240,9277700075,8/18/2014,355000.0,small,minimal,840,6720,1.0,0.0,0.0,good,good,840,0.0,1952,0.0,98116,47.5707,-122.396,1250,6720,"(-122.396, 47.5707)",seattle,11-50
10241,1172000135,7/31/2014,446000.0,small,minimal,1940,6350,1.0,0.0,0.0,very_good,good,970,970.0,1951,,98103,47.6948,-122.35700000000001,960,6350,"(-122.35700000000001, 47.6948)",federal way,51-above
10242,1025059094,1/28/2015,830000.0,moderate,average,3490,21780,2.0,0.0,0.0,good,good,3490,0.0,1996,0.0,98052,47.6707,-122.14399999999999,3070,7829,"(-122.14399999999999, 47.6707)",issaquah,Top_ten
10243,6705900070,10/28/2014,324000.0,small,minimal,1940,8347,2.0,0.0,0.0,good,good,1940,0.0,1990,0.0,98042,47.3654,-122.164,1940,7131,"(-122.164, 47.3654)",highline,51-above
10244,9522400350,10/8/2014,500000.0,small,minimal,2490,23478,2.0,0.0,0.0,good,good,2490,0.0,1981,,98072,47.7547,-122.094,2030,12611,"(-122.094, 47.7547)",northshore,Top_ten
10245,650000030,10/17/2014,745000.0,small,minimal,1390,9112,1.0,0.0,0.0,very_good,good,1390,0.0,1951,0.0,98004,47.6071,-122.197,2290,9112,"(-122.197, 47.6071)",bellevue,Top_ten
10246,8712100435,11/10/2014,1200000.0,small,minimal,3940,4407,2.0,0.0,0.0,very_good,good,2620,1320.0,1921,0.0,98112,47.6374,-122.29899999999999,1790,4407,"(-122.29899999999999, 47.6374)",fife,51-above
10247,1530900560,12/15/2014,385000.0,small,minimal,1760,3710,1.0,0.0,0.0,good,good,1130,630.0,1988,0.0,98072,47.7335,-122.16,1760,4200,"(-122.16, 47.7335)",seattle,11-50
10248,6868200060,12/11/2014,565000.0,small,minimal,2560,8040,1.0,0.0,,good,good,1510,1050.0,1958,0.0,98125,47.7124,-122.303,1980,8040,"(-122.303, 47.7124)",northshore,Top_ten
10249,7767400060,11/19/2014,465000.0,small,minimal,2300,7314,1.0,0.0,0.0,very_good,good,1420,880.0,1979,0.0,98133,47.7671,-122.33,2010,7314,"(-122.33, 47.7671)",kent,11-50
10250,820000012,8/27/2014,401000.0,small,average,1770,1977,3.0,0.0,0.0,good,good,1770,0.0,2001,,98125,47.7186,-122.314,1860,2210,"(-122.314, 47.7186)",seattle,11-50
10251,3308030060,6/19/2014,385000.0,small,minimal,2310,11200,1.0,0.0,0.0,very_good,good,1630,680.0,1978,0.0,98030,47.3637,-122.21,2350,13300,"(-122.21, 47.3637)",seattle,11-50
10252,9485750240,10/17/2014,395000.0,small,minimal,2310,4930,2.0,0.0,0.0,very_good,good,2310,0.0,1989,0.0,98055,47.4512,-122.208,2230,5324,"(-122.208, 47.4512)",seattle,11-50
10253,3826000550,4/14/2015,245000.0,moderate,minimal,2000,8100,1.5,0.0,0.0,good,bad,2000,0.0,1946,0.0,98168,47.4945,-122.304,960,9239,"(-122.304, 47.4945)",seattle,11-50
10254,7960100075,3/25/2015,500000.0,small,minimal,1540,3600,1.0,0.0,0.0,good,good,890,650.0,1994,,98122,47.6103,-122.296,1540,3600,"(-122.296, 47.6103)",seattle,11-50
10255,7461400400,11/3/2014,334000.0,moderate,minimal,2590,6720,1.0,0.0,0.0,very_good,good,1750,840.0,1979,0.0,98055,47.435,-122.19200000000001,1820,7521,"(-122.19200000000001, 47.435)",snoqualmie valley,Top_ten
10256,6206100030,5/1/2015,550000.0,small,minimal,980,10960,1.0,0.0,0.0,very_good,good,980,0.0,1953,,98005,47.5908,-122.17299999999999,2100,10960,"(-122.17299999999999, 47.5908)",seattle,11-50
10257,7888300340,11/24/2014,216000.0,small,minimal,1730,7950,1.0,0.0,0.0,very_good,good,1180,550.0,1961,0.0,98198,47.3644,-122.31200000000001,1830,8890,"(-122.31200000000001, 47.3644)",seattle,11-50
10258,1180000885,10/30/2014,340500.0,small,minimal,3070,5871,3.0,,0.0,very_good,good,2510,560.0,1928,0.0,98178,47.5007,-122.223,2220,4000,"(-122.223, 47.5007)",renton,51-above
10259,1081330060,8/13/2014,375000.0,small,minimal,2100,12738,2.0,0.0,0.0,very_good,good,2100,0.0,1975,0.0,98059,47.4698,-122.118,2000,12090,"(-122.118, 47.4698)",federal way,51-above
10260,9536600105,1/9/2015,600000.0,small,minimal,2080,16740,1.0,0.0,3.0,good,good,1580,500.0,1966,0.0,98198,47.3632,-122.324,2175,7568,"(-122.324, 47.3632)",riverview,11-50
10261,2783100160,5/15/2014,375000.0,small,minimal,1890,8000,1.0,0.0,0.0,very_good,good,1250,640.0,1960,0.0,98133,47.7576,-122.333,1870,8270,"(-122.333, 47.7576)",lake washington,Top_ten
10262,9297301505,5/9/2014,536500.0,small,minimal,2000,4000,1.5,0.0,0.0,very_good,good,1450,550.0,1926,0.0,98126,47.5659,-122.375,1430,4000,"(-122.375, 47.5659)",tahoma,Top_ten
10263,5561300340,9/24/2014,599900.0,small,average,3030,35123,2.0,,0.0,very_good,good,1760,1270.0,1984,0.0,98027,47.4694,-122.006,2810,36205,"(-122.006, 47.4694)",seattle,11-50
10264,1794500695,3/4/2015,750000.0,small,minimal,1110,3600,1.0,0.0,0.0,very_good,good,1110,0.0,1904,0.0,98119,47.6382,-122.359,1670,5400,"(-122.359, 47.6382)",seattle,11-50
10265,2797500030,2/11/2015,355000.0,small,minimal,1650,10075,1.0,0.0,0.0,good,good,1170,480.0,1955,0.0,98177,47.7695,-122.359,1690,8125,"(-122.359, 47.7695)",seattle,11-50
10266,9214400125,7/1/2014,590000.0,small,minimal,1410,6413,1.0,0.0,0.0,very_good,good,910,500.0,1947,0.0,98115,47.6826,-122.29799999999999,1330,6050,"(-122.29799999999999, 47.6826)",federal way,51-above
10267,6821101895,5/7/2015,680000.0,small,minimal,2140,6000,1.0,,0.0,very_good,good,1070,1070.0,1946,0.0,98199,47.651,-122.399,1560,6000,"(-122.399, 47.651)",highline,51-above
10268,8079040140,10/6/2014,429000.0,small,minimal,1860,11122,2.0,0.0,0.0,good,good,1860,0.0,1994,0.0,98059,47.5062,-122.15100000000001,2420,8542,"(-122.15100000000001, 47.5062)",lake washington,Top_ten
10269,7518507580,5/2/2015,581000.0,small,minimal,1170,4080,1.0,0.0,0.0,very_good,good,1170,0.0,1909,0.0,98117,47.6784,-122.38600000000001,1560,4586,"(-122.38600000000001, 47.6784)",lake washington,Top_ten
10270,3863800030,3/31/2015,463800.0,small,minimal,980,7770,1.0,0.0,0.0,very_good,good,980,0.0,1968,0.0,98033,47.6923,-122.20100000000001,1470,7350,"(-122.20100000000001, 47.6923)",highline,51-above
10271,3303850390,12/12/2014,2980000.0,moderate,average,7400,18898,2.0,0.0,3.0,good,very_good,6290,1110.0,2001,0.0,98006,47.5431,-122.11200000000001,6110,26442,"(-122.11200000000001, 47.5431)",auburn,51-above
10272,7128300060,7/7/2014,443000.0,moderate,minimal,1650,3000,1.5,0.0,0.0,good,good,1650,0.0,1902,,98144,47.5955,-122.306,1740,4000,"(-122.306, 47.5955)",seattle,11-50
10273,104510340,9/25/2014,276200.0,small,minimal,1480,7210,1.0,0.0,0.0,good,good,1180,300.0,1986,0.0,98023,47.3124,-122.351,1690,7396,"(-122.351, 47.3124)",lake washington,Top_ten
10274,114101505,4/23/2015,630000.0,moderate,average,4060,8309,2.0,0.0,0.0,good,good,2960,1100.0,2001,0.0,98028,47.757,-122.228,1730,11711,"(-122.228, 47.757)",seattle,11-50
10275,1928300350,12/22/2014,570000.0,small,minimal,1370,3300,2.0,0.0,0.0,very_good,good,1370,0.0,1927,0.0,98105,47.6714,-122.32,1560,3927,"(-122.32, 47.6714)",bellevue,Top_ten
10276,1370800560,10/13/2014,979700.0,small,minimal,2480,6000,2.0,,2.0,good,very_good,2380,100.0,1929,0.0,98199,47.6392,-122.406,3030,5600,"(-122.406, 47.6392)",federal way,51-above
10277,8825900310,12/11/2014,730000.0,small,minimal,2030,4080,1.5,0.0,0.0,very_good,good,1730,300.0,1921,0.0,98115,47.6753,-122.311,1980,4080,"(-122.311, 47.6753)",auburn,51-above
10278,4167700240,12/4/2014,268450.0,moderate,minimal,2200,9600,1.0,,0.0,very_good,good,1100,1100.0,1963,0.0,98023,47.3263,-122.36399999999999,1780,9680,"(-122.36399999999999, 47.3263)",renton,51-above
10279,2138800060,3/4/2015,490000.0,small,minimal,1770,7508,1.0,0.0,0.0,good,good,1270,500.0,1962,,98133,47.7354,-122.34299999999999,1690,8880,"(-122.34299999999999, 47.7354)",riverview,11-50
10280,579002220,8/27/2014,808000.0,small,minimal,2550,6240,1.0,0.0,3.0,very_good,good,1750,800.0,1957,0.0,98117,47.6992,-122.387,2180,5200,"(-122.387, 47.6992)",issaquah,Top_ten
10281,9144300060,4/30/2015,350000.0,small,minimal,1250,9786,1.0,0.0,0.0,very_good,good,1250,0.0,1969,0.0,98072,47.7622,-122.163,1660,9621,"(-122.163, 47.7622)",renton,51-above
10282,4441300416,10/28/2014,695000.0,small,minimal,2390,5880,1.0,0.0,2.0,good,good,1390,1000.0,1957,0.0,98117,47.6956,-122.399,2210,6260,"(-122.399, 47.6956)",renton,51-above
10283,3225069301,6/12/2014,1230000.0,small,minimal,5730,44947,2.0,0.0,4.0,good,very_good,4280,1450.0,1991,0.0,98074,47.6052,-122.064,3310,17628,"(-122.064, 47.6052)",seattle,11-50
10284,6620400400,8/13/2014,309950.0,small,minimal,1120,11800,1.5,0.0,0.0,good,good,1120,0.0,1950,0.0,98168,47.5123,-122.331,2330,9290,"(-122.331, 47.5123)",seattle,11-50
10285,3361402041,10/30/2014,134000.0,small,minimal,1270,8508,1.0,0.0,0.0,very_good,bad,650,620.0,1942,,98168,47.4961,-122.322,1200,9415,"(-122.322, 47.4961)",bellevue,Top_ten
10286,1150000340,11/18/2014,645500.0,small,minimal,2390,9638,2.0,0.0,0.0,good,very_good,2390,0.0,1988,0.0,98029,47.5598,-122.01799999999999,2630,9258,"(-122.01799999999999, 47.5598)",highline,51-above
10287,7015200800,3/9/2015,750000.0,small,minimal,1760,5488,1.5,0.0,0.0,good,good,1540,220.0,1927,0.0,98119,47.6479,-122.367,1760,5943,"(-122.367, 47.6479)",lake washington,Top_ten
10288,5316100106,10/10/2014,1400000.0,small,minimal,2560,3600,2.0,0.0,0.0,good,good,2110,450.0,1967,,98112,47.632,-122.279,2690,4800,"(-122.279, 47.632)",renton,51-above
10289,3102700160,9/25/2014,344900.0,small,minimal,1820,7700,1.0,0.0,0.0,very_good,good,1100,720.0,1955,0.0,98177,47.7545,-122.35700000000001,1700,8500,"(-122.35700000000001, 47.7545)",seattle,11-50
10290,8129700565,10/8/2014,601450.0,small,average,1840,1500,3.0,0.0,0.0,good,good,1840,0.0,2001,0.0,98103,47.6595,-122.354,1910,2500,"(-122.354, 47.6595)",seattle,11-50
10291,9839300125,1/7/2015,575000.0,small,minimal,1810,4400,2.0,0.0,0.0,good,good,1700,110.0,1909,,98122,47.6132,-122.292,1470,4400,"(-122.292, 47.6132)",seattle,11-50
10292,2011400710,5/21/2014,405000.0,small,minimal,2470,9620,1.0,0.0,1.0,very_good,good,1570,900.0,1962,0.0,98198,47.3996,-122.32,2600,9620,"(-122.32, 47.3996)",issaquah,Top_ten
10293,1522700060,6/24/2014,518000.0,small,minimal,2520,14021,2.0,0.0,0.0,good,good,2520,0.0,1999,0.0,98019,47.7344,-121.95700000000001,2330,14007,"(-121.95700000000001, 47.7344)",kent,11-50
10294,7568700135,7/17/2014,265000.0,small,minimal,1600,7936,1.0,0.0,0.0,good,good,1600,0.0,1947,0.0,98155,47.7411,-122.322,1580,7440,"(-122.322, 47.7411)",seattle,11-50
10295,8651411070,9/25/2014,180000.0,small,minimal,1280,4875,1.0,0.0,0.0,very_good,bad,1280,0.0,1969,0.0,98042,47.3686,-122.081,1060,4875,"(-122.081, 47.3686)",kent,11-50
